Year,Month,Day,Period,Value
2023,2,8,17,17144.11871
2023,2,8,18,17162.64168
2023,2,8,19,17112.2592
2023,2,8,20,17161.15984
2023,2,8,21,17363.43065
2023,2,8,22,17061.87673
2023,2,8,23,16535.0835
2023,2,8,24,16400.97721
2023,2,9,1,15754.15515
2023,2,9,2,14966.55853
2023,2,9,3,14179.70283
2023,2,9,4,13521.76699
2023,2,9,5,13070.54748
2023,2,9,6,12927.55016
2023,2,9,7,12971.26437
2023,2,9,8,13169.83059
2023,2,9,9,13998.17774
2023,2,9,10,14839.86143
2023,2,9,11,15706.73635
2023,2,9,12,16528.41523
2023,2,9,13,16552.12463
2023,2,9,14,16409.12732
2023,2,9,15,16077.93664
2023,2,9,16,15806.76038
2023,2,9,17,15693.39982
2023,2,9,18,16006.06752
2023,2,9,19,15994.95374
2023,2,9,20,16219.45212
2023,2,9,21,16946.2934
2023,2,9,22,16722.53594
2023,2,9,23,16338.74004
2023,2,9,24,16037.18611
2023,2,10,1,15484.46073
2023,2,10,2,14668.7092
2023,2,10,3,13657.35512
2023,2,10,4,13195.02183
2023,2,10,5,12948.29589
2023,2,10,6,12725.27935
2023,2,10,7,12660.0785
2023,2,10,8,12777.88458
2023,2,10,9,13574.37222
2023,2,10,10,14587.20814
2023,2,10,11,15430.37366
2023,2,10,12,16250.57071
2023,2,10,13,16471.36449
2023,2,10,14,16486.18287
2023,2,10,15,16066.08194
2023,2,10,16,15886.77961
2023,2,10,17,16012.73579
2023,2,10,18,16120.16901
2023,2,10,19,16146.84208
2023,2,10,20,16161.66046
2023,2,10,21,16726.98146
2023,2,10,22,16463.9553
2023,2,10,23,16134.24647
2023,2,10,24,15905.30258
2023,2,11,1,15242.92122
2023,2,11,2,14619.06764
2023,2,11,3,13841.10297
2023,2,11,4,13263.92727
2023,2,11,5,12881.6132
2023,2,11,6,12642.29645
2023,2,11,7,12634.88726
2023,2,11,8,12752.69334
2023,2,11,9,13335.79639
2023,2,11,10,14458.28828
2023,2,11,11,15473.34695
2023,2,11,12,16586.2069
2023,2,11,13,16848.49213
2023,2,11,14,16886.27899
2023,2,11,15,16362.44944
2023,2,11,16,16460.99163
2023,2,11,17,16613.62089
2023,2,11,18,16526.9334
2023,2,11,19,16313.5488
2023,2,11,20,16240.19785
2023,2,11,21,16730.68605
2023,2,11,22,16640.29396
2023,2,11,23,16120.16901
2023,2,11,24,15892.70696
2023,2,12,1,15471.86511
2023,2,12,2,14562.75782
2023,2,12,3,13817.39357
2023,2,12,4,13146.12119
2023,2,12,5,12748.98875
2023,2,12,6,12532.64047
2023,2,12,7,12508.93107
2023,2,12,8,12712.68373
2023,2,12,9,13603.26805
2023,2,12,10,14489.40686
2023,2,12,11,15402.21875
2023,2,12,12,16260.20265
2023,2,12,13,16784.77312
2023,2,12,14,16567.68393
2023,2,12,15,16323.92166
2023,2,12,16,16240.19785
2023,2,12,17,16190.55629
2023,2,12,18,16390.60435
2023,2,12,19,16197.22456
2023,2,12,20,16651.40775
2023,2,12,21,17007.04874
2023,2,12,22,16803.29609
2023,2,12,23,16468.40082
2023,2,12,24,16155.73311
2023,2,13,1,15676.35868
2023,2,13,2,14965.81761
2023,2,13,3,14313.0682
2023,2,13,4,13685.51003
2023,2,13,5,13208.35836
2023,2,13,6,13092.03412
2023,2,13,7,13129.08006
2023,2,13,8,13147.60303
2023,2,13,9,13476.57095
2023,2,13,10,13706.99668
2023,2,13,11,14489.40686
2023,2,13,12,15343.68617
2023,2,13,13,15877.88858
2023,2,13,14,16106.83247
2023,2,13,15,15913.45268
2023,2,13,16,15888.26144
2023,2,13,17,15866.7748
2023,2,13,18,15959.38964
2023,2,13,19,16031.25876
2023,2,13,20,16480.99644
2023,2,13,21,17006.30782
2023,2,13,22,16970.0028
2023,2,13,23,16567.68393
2023,2,13,24,16195.74272
2023,2,14,1,15655.61296
2023,2,14,2,15008.04998
2023,2,14,3,14254.53562
2023,2,14,4,13705.51484
2023,2,14,5,13319.49618
2023,2,14,6,13117.96628
2023,2,14,7,13036.46522
2023,2,14,8,13003.86479
2023,2,14,9,13366.17406
2023,2,14,10,13612.9
2023,2,14,11,14062.63767
2023,2,14,12,14972.48588
2023,2,14,13,15470.38328
2023,2,14,14,15561.51628
2023,2,14,15,15372.582
2023,2,14,16,15474.82879
2023,2,14,17,15351.83628
2023,2,14,18,15329.60871
2023,2,14,19,15442.96928
2023,2,14,20,15774.90088
2023,2,14,21,16429.13212
2023,2,14,22,16503.224
2023,2,14,23,16248.34795
2023,2,14,24,15989.02639
2023,2,15,1,15488.16533
2023,2,15,2,14811.70652
2023,2,15,3,14098.94269
2023,2,15,4,13476.57095
2023,2,15,5,12937.92302
2023,2,15,6,12961.63242
2023,2,15,7,12895.69066
2023,2,15,8,13255.03624
2023,2,15,9,13978.17293
2023,2,15,10,15064.35981
2023,2,15,11,15943.83035
2023,2,15,12,16532.11983
2023,2,15,13,16702.53114
2023,2,15,14,16454.32336
2023,2,15,15,16148.32392
2023,2,15,16,16177.96067
2023,2,15,17,16235.75233
2023,2,15,18,16206.11558
2023,2,15,19,16229.08406
2023,2,15,20,16380.97241
2023,2,15,21,17078.17694
2023,2,15,22,16890.7245
2023,2,15,23,16387.64067
2023,2,15,24,16265.38908
2023,2,16,1,15652.64929
2023,2,16,2,14959.14935
2023,2,16,3,14258.24022
2023,2,16,4,13528.43526
2023,2,16,5,13299.49137
2023,2,16,6,13165.38508
2023,2,16,7,13109.07525
2023,2,16,8,13231.32685
2023,2,16,9,14030.77816
2023,2,16,10,15260.70327
2023,2,16,11,16123.13268
2023,2,16,12,16930.73411
2023,2,16,13,16652.88958
2023,2,16,14,16563.97933
2023,2,16,15,16054.96816
2023,2,16,16,15891.96604
2023,2,16,17,15853.43826
2023,2,16,18,15930.49381
2023,2,16,19,16029.036
2023,2,16,20,16501.74216
2023,2,16,21,17207.83772
2023,2,16,22,17047.05835
2023,2,16,23,16892.94725
2023,2,16,24,16572.12944
2023,2,17,1,16013.47671
2023,2,17,2,15384.4367
2023,2,17,3,14464.21563
2023,2,17,4,13814.42989
2023,2,17,5,13518.80332
2023,2,17,6,13370.61957
2023,2,17,7,13401.73816
2023,2,17,8,13733.66975
2023,2,17,9,14361.96884
2023,2,17,10,15505.94737
2023,2,17,11,16452.1006
2023,2,17,12,17024.83079
2023,2,17,13,17001.86231
2023,2,17,14,17052.24478
2023,2,17,15,16895.91093
2023,2,17,16,16749.20902
2023,2,17,17,16843.3057
2023,2,17,18,17001.86231
2023,2,17,19,16788.47771
2023,2,17,20,17078.17694
2023,2,17,21,17335.27574
2023,2,17,22,17195.98302
2023,2,17,23,16778.10485
2023,2,17,24,16579.53863
2023,2,18,1,15951.23954
2023,2,18,2,15279.96716
2023,2,18,3,14447.91542
2023,2,18,4,13829.24827
2023,2,18,5,13380.25151
2023,2,18,6,13280.9684
2023,2,18,7,13194.28091
2023,2,18,8,13462.49349
2023,2,18,9,14210.0805
2023,2,18,10,15226.62101
2023,2,18,11,16191.29721
2023,2,18,12,17209.31956
2023,2,18,13,17462.71377
2023,2,18,14,17048.54019
2023,2,18,15,16753.65453
2023,2,18,16,16645.4804
2023,2,18,17,16550.6428
2023,2,18,18,16641.03488
2023,2,18,19,16584.72506
2023,2,18,20,16709.19941
2023,2,18,21,17215.24691
2023,2,18,22,17117.44563
2023,2,18,23,16836.63743
2023,2,18,24,16722.53594
2023,2,19,1,16034.22244
2023,2,19,2,15280.70808
2023,2,19,3,14588.68998
2023,2,19,4,13907.04474
2023,2,19,5,13518.80332
2023,2,19,6,13403.21999
2023,2,19,7,13429.89307
2023,2,19,8,13644.01858
2023,2,19,9,14317.51372
2023,2,19,10,15583.00292
2023,2,19,11,16510.63319
2023,2,19,12,16955.18443
2023,2,19,13,16876.64704
2023,2,19,14,16484.70103
2023,2,19,15,16126.09636
2023,2,19,16,15850.47459
2023,2,19,17,15750.45056
2023,2,19,18,15920.12095
2023,2,19,19,16124.61452
2023,2,19,20,16563.23842
2023,2,19,21,17066.32224
2023,2,19,22,17053.72662
2023,2,19,23,16653.6305
2023,2,19,24,16389.86343
2023,2,20,1,15885.29777
2023,2,20,2,15239.95755
2023,2,20,3,14503.48432
2023,2,20,4,13924.82679
2023,2,20,5,13501.02127
2023,2,20,6,13366.17406
2023,2,20,7,13310.60515
2023,2,20,8,13386.17886
2023,2,20,9,13827.02551
2023,2,20,10,14218.23061
2023,2,20,11,14862.08899
2023,2,20,12,15680.06328
2023,2,20,13,16005.3266
2023,2,20,14,15980.87629
2023,2,20,15,15750.45056
2023,2,20,16,15521.50667
2023,2,20,17,15430.37366
2023,2,20,18,15544.47515
2023,2,20,19,15486.68349
2023,2,20,20,15885.29777
2023,2,20,21,16543.23361
2023,2,20,22,16272.79827
2023,2,20,23,16106.83247
2023,2,20,24,15883.07501
2023,2,21,1,15346.64985
2023,2,21,2,14596.84008
2023,2,21,3,14132.28403
2023,2,21,4,13355.80119
2023,2,21,5,12986.82366
2023,2,21,6,12750.47058
2023,2,21,7,12635.62818
2023,2,21,8,12736.39313
2023,2,21,9,12946.07313
2023,2,21,10,13286.15483
2023,2,21,11,13829.24827
2023,2,21,12,14700.56871
2023,2,21,13,15128.07882
2023,2,21,14,14833.93408
2023,2,21,15,14455.3246
2023,2,21,16,14372.3417
2023,2,21,17,14267.87216
2023,2,21,18,14131.54311
2023,2,21,19,14264.90849
2023,2,21,20,14705.75514
2023,2,21,21,15674.13593
2023,2,21,22,15747.48688
2023,2,21,23,15682.28603
2023,2,21,24,15354.79995
2023,2,22,1,14891.72574
2023,2,22,2,14133.76587
2023,2,22,3,13372.10141
2023,2,22,4,12889.76331
2023,2,22,5,12474.84881
2023,2,22,6,12334.07425
2023,2,22,7,12285.17362
2023,2,22,8,12509.67199
2023,2,22,9,13123.15271
2023,2,22,10,14391.60559
2023,2,22,11,15157.71557
2023,2,22,12,15651.90837
2023,2,22,13,15357.02271
2023,2,22,14,15079.17818
2023,2,22,15,14830.22948
2023,2,22,16,14661.30001
2023,2,22,17,14640.55429
2023,2,22,18,14479.034
2023,2,22,19,14553.12588
2023,2,22,20,14918.39881
2023,2,22,21,15799.3512
2023,2,22,22,15998.65834
2023,2,22,23,15674.13593
2023,2,22,24,15485.94257
2023,2,23,1,14844.30694
2023,2,23,2,14028.55541
2023,2,23,3,13407.66551
2023,2,23,4,12630.44175
2023,2,23,5,12318.51496
2023,2,23,6,12254.05503
2023,2,23,7,12199.22704
2023,2,23,8,12451.88033
2023,2,23,9,13086.10677
2023,2,23,10,14323.44107
2023,2,23,11,15179.94313
2023,2,23,12,15574.85282
2023,2,23,13,15563.73904
2023,2,23,14,15462.97409
2023,2,23,15,15145.11995
2023,2,23,16,14959.89026
2023,2,23,17,14956.92659
2023,2,23,18,15127.3379
2023,2,23,19,15019.90468
2023,2,23,20,15287.37635
2023,2,23,21,16169.81057
2023,2,23,22,16186.11078
2023,2,23,23,15973.4671
2023,2,23,24,15711.18187
2023,2,24,1,15013.23641
2023,2,24,2,14197.48488
2023,2,24,3,13575.85406
2023,2,24,4,12856.42196
2023,2,24,5,12527.45404
2023,2,24,6,12403.72061
2023,2,24,7,12437.80288
2023,2,24,8,12601.54592
2023,2,24,9,13359.50579
2023,2,24,10,14575.35344
2023,2,24,11,15339.98158
2023,2,24,12,16200.92915
2023,2,24,13,16541.01085
2023,2,24,14,16490.62838
2023,2,24,15,16169.81057
2023,2,24,16,16332.07177
2023,2,24,17,16180.18343
2023,2,24,18,16163.88322
2023,2,24,19,16031.99968
2023,2,24,20,16026.07233
2023,2,24,21,16301.6941
2023,2,24,22,16469.88265
2023,2,24,23,16142.39657
2023,2,24,24,15775.6418
2023,2,25,1,15255.51684
2023,2,25,2,14446.43358
2023,2,25,3,13727.7424
2023,2,25,4,12903.84076
2023,2,25,5,12643.03737
2023,2,25,6,12460.77136
2023,2,25,7,12417.05715
2023,2,25,8,12619.32797
2023,2,25,9,13241.69971
2023,2,25,10,14319.73647
2023,2,25,11,15219.95274
2023,2,25,12,15949.7577
2023,2,25,13,15851.21551
2023,2,25,14,15356.28179
2023,2,25,15,14872.46185
2023,2,25,16,14739.09648
2023,2,25,17,14731.68729
2023,2,25,18,14753.91485
2023,2,25,19,14936.18086
2023,2,25,20,15204.39345
2023,2,25,21,15707.47727
2023,2,25,22,15753.41423
2023,2,25,23,15724.5184
2023,2,25,24,15404.44151
2023,2,26,1,14716.86892
2023,2,26,2,14050.04205
2023,2,26,3,13328.3872
2023,2,26,4,12617.10521
2023,2,26,5,12266.65065
2023,2,26,6,12119.20782
2023,2,26,7,12051.04329
2023,2,26,8,12278.50535
2023,2,26,9,13001.64204
2023,2,26,10,13986.32304
2023,2,26,11,14604.24927
2023,2,26,12,14760.58312
2023,2,26,13,14363.45068
2023,2,26,14,13778.12487
2023,2,26,15,13322.45985
2023,2,26,16,13236.51328
2023,2,26,17,13317.27342
2023,2,26,18,13615.12275
2023,2,26,19,13863.33053
2023,2,26,20,14297.50891
2023,2,26,21,15154.01097
2023,2,26,22,15281.449
2023,2,26,23,14902.83952
2023,2,26,24,14633.1451
2023,2,27,1,14093.01534
2023,2,27,2,13155.75313
2023,2,27,3,12719.352
2023,2,27,4,12065.86167
2023,2,27,5,11719.1117
2023,2,27,6,11520.54548
2023,2,27,7,11452.38095
2023,2,27,8,11563.51876
2023,2,27,9,11942.12824
2023,2,27,10,12358.52457
2023,2,27,11,12867.53574
2023,2,27,12,14141.91598
2023,2,27,13,14590.17181
2023,2,27,14,14773.91966
2023,2,27,15,14853.93888
2023,2,27,16,14766.51047
2023,2,27,17,14830.9704
2023,2,27,18,14565.72149
2023,2,27,19,14667.96828
2023,2,27,20,14727.24178
2023,2,27,21,14973.96772
2023,2,27,22,14984.34058
2023,2,27,23,14847.27062
2023,2,27,24,14447.1745
2023,2,28,1,14010.03244
2023,2,28,2,13207.61745
2023,2,28,3,12635.62818
2023,2,28,4,12123.65333
2023,2,28,5,11634.64696
2023,2,28,6,11502.02251
2023,2,28,7,11359.02519
2023,2,28,8,11421.26237
2023,2,28,9,11630.20145
2023,2,28,10,11890.26393
2023,2,28,11,12317.03312
2023,2,28,12,13303.19596
2023,2,28,13,13632.16388
2023,2,28,14,13552.88558
2023,2,28,15,13462.49349
2023,2,28,16,13380.25151
2023,2,28,17,13353.57844
2023,2,28,18,13451.37971
2023,2,28,19,13655.87328
2023,2,28,20,13975.20926
2023,2,28,21,14726.50086
2023,2,28,22,14956.92659
2023,2,28,23,14776.88334
2023,2,28,24,14563.49874
2023,3,1,1,14044.85562
2023,3,1,2,13232.80868
2023,3,1,3,12627.47807
2023,3,1,4,11933.23721
2023,3,1,5,11604.26929
2023,3,1,6,11376.06632
2023,3,1,7,11412.37134
2023,3,1,8,11867.29545
2023,3,1,9,12311.84669
2023,3,1,10,13427.67031
2023,3,1,11,14562.0169
2023,3,1,12,15197.72518
2023,3,1,13,15362.20914
2023,3,1,14,15359.98638
2023,3,1,15,15226.62101
2023,3,1,16,15149.56546
2023,3,1,17,15205.87529
2023,3,1,18,15071.76899
2023,3,1,19,15029.53663
2023,3,1,20,15094.73747
2023,3,1,21,15521.50667
2023,3,1,22,15564.47996
2023,3,1,23,15259.22143
2023,3,1,24,15030.27754
2023,3,2,1,14402.71937
2023,3,2,2,13584.74508
2023,3,2,3,12871.98126
2023,3,2,4,12217.75001
2023,3,2,5,11932.4963
2023,3,2,6,11750.23029
2023,3,2,7,11776.90336
2023,3,2,8,12056.22972
2023,3,2,9,12626.73715
2023,3,2,10,13662.54155
2023,3,2,11,14403.46029
2023,3,2,12,15015.45917
2023,3,2,13,15031.75938
2023,3,2,14,14800.59273
2023,3,2,15,14484.22043
2023,3,2,16,14331.59117
2023,3,2,17,14187.11202
2023,3,2,18,14269.354
2023,3,2,19,14481.25676
2023,3,2,20,14778.36517
2023,3,2,21,15302.19472
2023,3,2,22,15567.44363
2023,3,2,23,15369.61833
2023,3,2,24,15242.92122
2023,3,3,1,14514.5981
2023,3,3,2,13586.22692
2023,3,3,3,12909.76811
2023,3,3,4,12342.96528
2023,3,3,5,11861.3681
2023,3,3,6,11713.92527
2023,3,3,7,11768.75325
2023,3,3,8,11891.74576
2023,3,3,9,12586.72754
2023,3,3,10,13685.51003
2023,3,3,11,14257.4993
2023,3,3,12,14683.52757
2023,3,3,13,14486.44319
2023,3,3,14,14147.10241
2023,3,3,15,13669.20982
2023,3,3,16,13862.58961
2023,3,3,17,13812.20714
2023,3,3,18,13561.7766
2023,3,3,19,13879.63074
2023,3,3,20,14362.70976
2023,3,3,21,15159.93832
2023,3,3,22,15540.77056
2023,3,3,23,15308.86299
2023,3,3,24,15109.55585
2023,3,4,1,14507.18891
2023,3,4,2,13655.87328
2023,3,4,3,13072.77024
2023,3,4,4,12338.51976
2023,3,4,5,11908.04598
2023,3,4,6,11750.23029
2023,3,4,7,11669.47014
2023,3,4,8,11934.71905
2023,3,4,9,12471.88514
2023,3,4,10,13489.16657
2023,3,4,11,14022.62806
2023,3,4,12,14252.31287
2023,3,4,13,14083.3834
2023,3,4,14,13841.84389
2023,3,4,15,13581.04049
2023,3,4,16,13684.76911
2023,3,4,17,13898.15371
2023,3,4,18,14015.21887
2023,3,4,19,14151.54792
2023,3,4,20,14520.52545
2023,3,4,21,15023.60928
2023,3,4,22,15185.87048
2023,3,4,23,15005.82723
2023,3,4,24,14910.98963
2023,3,5,1,14118.20658
2023,3,5,2,13411.3701
2023,3,5,3,12690.45617
2023,3,5,4,12082.16188
2023,3,5,5,11765.78958
2023,3,5,6,11596.86011
2023,3,5,7,11562.77784
2023,3,5,8,11790.98082
2023,3,5,9,12394.08867
2023,3,5,10,13489.90749
2023,3,5,11,14280.46778
2023,3,5,12,15145.86087
2023,3,5,13,15383.69578
2023,3,5,14,15076.95542
2023,3,5,15,14825.78397
2023,3,5,16,14940.62638
2023,3,5,17,14823.56122
2023,3,5,18,14743.54199
2023,3,5,19,14882.83472
2023,3,5,20,14722.05535
2023,3,5,21,15042.87316
2023,3,5,22,15071.76899
2023,3,5,23,14818.37478
2023,3,5,24,14698.34595
2023,3,6,1,14069.30594
2023,3,6,2,13523.24883
2023,3,6,3,12926.80924
2023,3,6,4,12239.23665
2023,3,6,5,11901.37771
2023,3,6,6,11610.19664
2023,3,6,7,11535.36385
2023,3,6,8,11682.06576
2023,3,6,9,11980.65601
2023,3,6,10,12411.1298
2023,3,6,11,13150.5667
2023,3,6,12,14015.21887
2023,3,6,13,14258.24022
2023,3,6,14,14177.48008
2023,3,6,15,13943.34975
2023,3,6,16,13838.13929
2023,3,6,17,13955.94537
2023,3,6,18,13526.2125
2023,3,6,19,13691.43738
2023,3,6,20,14459.0292
2023,3,6,21,14779.84701
2023,3,6,22,15046.57776
2023,3,6,23,14788.73804
2023,3,6,24,14602.02651
2023,3,7,1,14054.48756
2023,3,7,2,13298.00953
2023,3,7,3,12725.27935
2023,3,7,4,12219.23185
2023,3,7,5,11845.8088
2023,3,7,6,11594.63735
2023,3,7,7,11708.73884
2023,3,7,8,11801.35368
2023,3,7,9,12016.22011
2023,3,7,10,12277.02351
2023,3,7,11,12503.00372
2023,3,7,12,13060.91554
2023,3,7,13,13160.19865
2023,3,7,14,13266.15003
2023,3,7,15,13324.68261
2023,3,7,16,13366.91497
2023,3,7,17,13356.54211
2023,3,7,18,13402.47907
2023,3,7,19,13691.43738
2023,3,7,20,13925.5677
2023,3,7,21,14494.5933
2023,3,7,22,14776.88334
2023,3,7,23,14636.10877
2023,3,7,24,14353.07782
2023,3,8,1,13895.19004
2023,3,8,2,13260.96359
2023,3,8,3,12623.77348
2023,3,8,4,12071.78902
2023,3,8,5,11789.49898
2023,3,8,6,11552.40498
2023,3,8,7,11558.33233
2023,3,8,8,11626.49686
2023,3,8,9,11837.6587
2023,3,8,10,12157.73559
2023,3,8,11,12617.84613
2023,3,8,12,13358.02395
2023,3,8,13,13807.02071
2023,3,8,14,13789.97957
2023,3,8,15,13650.68685
2023,3,8,16,13486.20289
2023,3,8,17,13612.9
2023,3,8,18,13741.81986
2023,3,8,19,13631.42296
2023,3,8,20,13847.03032
2023,3,8,21,14439.02439
2023,3,8,22,14708.71881
2023,3,8,23,14556.08955
2023,3,8,24,14407.9058
2023,3,9,1,13860.36685
2023,3,9,2,13250.59073
2023,3,9,3,12739.3568
2023,3,9,4,12139.95354
2023,3,9,5,11607.23297
2023,3,9,6,11560.55509
2023,3,9,7,11579.81898
2023,3,9,8,11739.85742
2023,3,9,9,12390.38408
2023,3,9,10,13619.56826
2023,3,9,11,14209.33958
2023,3,9,12,14888.76206
2023,3,9,13,15098.44207
2023,3,9,14,15240.69847
2023,3,9,15,15087.32829
2023,3,9,16,15064.35981
2023,3,9,17,15002.12263
2023,3,9,18,14878.3892
2023,3,9,19,14986.56334
2023,3,9,20,15196.98426
2023,3,9,21,15575.59374
2023,3,9,22,15872.70215
2023,3,9,23,15517.06116
2023,3,9,24,15408.88702
2023,3,10,1,14706.49606
2023,3,10,2,13856.66226
2023,3,10,3,13185.38988
2023,3,10,4,12615.62337
2023,3,10,5,12268.13248
2023,3,10,6,12142.1763
2023,3,10,7,12051.04329
2023,3,10,8,12248.12768
2023,3,10,9,12915.69546
2023,3,10,10,13898.89463
2023,3,10,11,14475.32941
2023,3,10,12,15053.98694
2023,3,10,13,15090.29196
2023,3,10,14,14828.74765
2023,3,10,15,14589.43089
2023,3,10,16,14564.98058
2023,3,10,17,14562.0169
2023,3,10,18,14661.30001
2023,3,10,19,14844.30694
2023,3,10,20,15091.03288
2023,3,10,21,15704.5136
2023,3,10,22,15978.65353
2023,3,10,23,15805.27855
2023,3,10,24,15485.94257
2023,3,11,1,14856.16164
2023,3,11,2,13976.6911
2023,3,11,3,13408.40642
2023,3,11,4,12648.96472
2023,3,11,5,12213.3045
2023,3,11,6,11996.95623
2023,3,11,7,11979.91509
2023,3,11,8,12311.10577
2023,3,11,9,12990.52826
2023,3,11,10,14065.60135
2023,3,11,11,14622.77224
2023,3,11,12,15210.3208
2023,3,11,13,15152.52914
2023,3,11,14,14889.50298
2023,3,11,15,14618.32673
2023,3,11,16,14407.9058
2023,3,11,17,14532.38015
2023,3,11,18,14648.70439
2023,3,11,19,14910.98963
2023,3,11,20,14959.14935
2023,3,11,21,15703.77268
2023,3,11,22,16031.99968
2023,3,11,23,15878.6295
2023,3,11,24,15540.02964
2023,3,12,1,14790.96079
2023,3,12,2,13985.58212
2023,3,12,3,13290.60034
2023,3,12,4,12722.31567
2023,3,12,5,12234.79114
2023,3,12,6,12170.33121
2023,3,12,7,12194.78153
2023,3,12,8,12360.00641
2023,3,12,9,12973.48712
2023,3,12,10,13902.59922
2023,3,12,11,14830.9704
2023,3,12,12,15649.68561
2023,3,12,13,15929.75289
2023,3,12,14,15891.96604
2023,3,12,15,15682.28603
2023,3,12,16,15720.81381
2023,3,12,17,15825.28335
2023,3,12,18,15741.55953
2023,3,12,19,15779.34639
2023,3,12,20,15732.66851
2023,3,12,21,16001.62201
2023,3,12,22,16043.11346
2023,3,12,23,15763.7871
2023,3,12,24,15466.67868
2023,3,13,1,14650.18623
2023,3,13,2,14013.73703
2023,3,13,3,13502.5031
2023,3,13,4,12764.54804
2023,3,13,5,12277.02351
2023,3,13,6,12122.91241
2023,3,13,7,12014.73828
2023,3,13,8,12196.26337
2023,3,13,9,12408.90704
2023,3,13,10,12742.32048
2023,3,13,11,13412.11102
2023,3,13,12,14241.94001
2023,3,13,13,14407.16488
2023,3,13,14,14568.68517
2023,3,13,15,14367.15527
2023,3,13,16,14600.54468
2023,3,13,17,14265.64941
2023,3,13,18,13930.75414
2023,3,13,19,14070.04686
2023,3,13,20,14409.38764
2023,3,13,21,14892.46666
2023,3,13,22,15294.78553
2023,3,13,23,15034.72306
2023,3,13,24,14753.17394
2023,3,14,1,14092.27442
2023,3,14,2,13432.11582
2023,3,14,3,12845.30818
2023,3,14,4,12165.14478
2023,3,14,5,11742.08018
2023,3,14,6,11545.73671
2023,3,14,7,11558.33233
2023,3,14,8,11587.96908
2023,3,14,9,11785.05347
2023,3,14,10,12123.65333
2023,3,14,11,12563.01814
2023,3,14,12,13358.76487
2023,3,14,13,13587.70876
2023,3,14,14,13815.91173
2023,3,14,15,13558.81293
2023,3,14,16,13495.09392
2023,3,14,17,13307.64148
2023,3,14,18,13449.15695
2023,3,14,19,13552.88558
2023,3,14,20,13873.70339
2023,3,14,21,14308.62269
2023,3,14,22,14766.51047
2023,3,14,23,14779.84701
2023,3,14,24,14564.23966
2023,3,15,1,13922.60403
2023,3,15,2,13049.80175
2023,3,15,3,12600.805
2023,3,15,4,11868.77728
2023,3,15,5,11418.29869
2023,3,15,6,11305.67904
2023,3,15,7,11198.24582
2023,3,15,8,11531.65926
2023,3,15,9,12245.164
2023,3,15,10,13271.33646
2023,3,15,11,13981.87753
2023,3,15,12,14675.37747
2023,3,15,13,14627.95867
2023,3,15,14,14550.1622
2023,3,15,15,14344.18679
2023,3,15,16,14218.97152
2023,3,15,17,14215.26693
2023,3,15,18,14195.26213
2023,3,15,19,14422.72418
2023,3,15,20,14434.57888
2023,3,15,21,14865.79358
2023,3,15,22,15176.97945
2023,3,15,23,14922.84433
2023,3,15,24,14755.39669
2023,3,16,1,14045.59654
2023,3,16,2,13250.59073
2023,3,16,3,12510.41291
2023,3,16,4,11974.72866
2023,3,16,5,11602.78746
2023,3,16,6,11361.24795
2023,3,16,7,11396.81205
2023,3,16,8,11482.75862
2023,3,16,9,12111.79863
2023,3,16,10,13229.10409
2023,3,16,11,13865.55329
2023,3,16,12,14537.56658
2023,3,16,13,14524.97096
2023,3,16,14,14327.14566
2023,3,16,15,14137.47046
2023,3,16,16,14113.02014
2023,3,16,17,14224.89887
2023,3,16,18,14393.82835
2023,3,16,19,14439.02439
2023,3,16,20,14420.50142
2023,3,16,21,14826.52489
2023,3,16,22,15199.20702
2023,3,16,23,14960.63118
2023,3,16,24,14757.61945
2023,3,17,1,13758.12007
2023,3,17,2,13389.14254
2023,3,17,3,12567.46365
2023,3,17,4,12045.85686
2023,3,17,5,11628.71961
2023,3,17,6,11608.71481
2023,3,17,7,11568.70519
2023,3,17,8,11860.62718
2023,3,17,9,12268.13248
2023,3,17,10,13452.12063
2023,3,17,11,14247.86736
2023,3,17,12,15031.75938
2023,3,17,13,15228.10285
2023,3,17,14,15207.35712
2023,3,17,15,15125.85606
2023,3,17,16,14883.57563
2023,3,17,17,14910.98963
2023,3,17,18,14766.51047
2023,3,17,19,14791.70171
2023,3,17,20,14750.21026
2023,3,17,21,15062.13705
2023,3,17,22,15382.21395
2023,3,17,23,15139.93352
2023,3,17,24,14948.77648
2023,3,18,1,14171.55273
2023,3,18,2,13406.92459
2023,3,18,3,12711.20189
2023,3,18,4,12022.88838
2023,3,18,5,11725.03905
2023,3,18,6,11567.22336
2023,3,18,7,11553.88682
2023,3,18,8,11789.49898
2023,3,18,9,12259.98238
2023,3,18,10,13387.6607
2023,3,18,11,14110.05647
2023,3,18,12,14926.54892
2023,3,18,13,15111.77861
2023,3,18,14,14796.14722
2023,3,18,15,14613.14029
2023,3,18,16,14697.60503
2023,3,18,17,14658.33634
2023,3,18,18,14660.55909
2023,3,18,19,14733.16913
2023,3,18,20,14718.35075
2023,3,18,21,14968.78129
2023,3,18,22,15298.49013
2023,3,18,23,15077.69634
2023,3,18,24,14828.74765
2023,3,19,1,14196.74396
2023,3,19,2,13372.84232
2023,3,19,3,12652.66931
2023,3,19,4,12013.99736
2023,3,19,5,11638.35156
2023,3,19,6,11560.55509
2023,3,19,7,11538.32753
2023,3,19,8,11725.03905
2023,3,19,9,12391.12499
2023,3,19,10,13352.0966
2023,3,19,11,14137.47046
2023,3,19,12,14808.00192
2023,3,19,13,14755.39669
